date,open,low,high,close,volume,change
08/05/2018,1060.45,1061.12,1072.28,1057.24,145322006,-1.81 (-0.17%)
07/05/2018,1062.26,1034.64,1062.26,1028.79,122128310,+35.46 (+3.45%)
04/05/2018,1026.8,1032.12,1037.02,1022.1,150452987,+0.34 (+0.03%)
03/05/2018,1026.46,1018.47,1027.38,1003.79,170959320,-2.62 (-0.25%)
02/05/2018,1029.08,1053.26,1053.52,1024.75,172885579,-21.18 (-2.02%)
27/04/2018,1050.26,1037.36,1054.94,1031.89,152853910,+5.40 (+0.52%)
26/04/2018,1044.86,1082.52,1082.52,1039.35,184919930,-35.88 (-3.32%)
24/04/2018,1080.74,1064.86,1084.89,1048.68,166004870,+3.96 (+0.37%)
23/04/2018,1076.78,1124.33,1127.24,1076.78,194901680,-43.08 (-3.85%)
20/04/2018,1119.86,1095.84,1119.86,1078.01,209547676,+25.23 (+2.30%)
19/04/2018,1094.63,1137.99,1137.99,1094.63,183841740,-43.90 (-3.86%)
18/04/2018,1138.53,1157.67,1160.32,1138.42,152105320,-14.75 (-1.28%)
17/04/2018,1153.28,1149.02,1156.7,1139.33,159801027,+4.79 (+0.42%)
16/04/2018,1148.49,1156.54,1159.45,1141.81,138666630,-8.65 (-0.75%)
13/04/2018,1157.14,1178.57,1181.52,1153.93,156898440,-15.88 (-1.35%)
12/04/2018,1173.02,1162.48,1173.02,1153.64,168958120,+5.91 (+0.51%)
11/04/2018,1167.11,1201.51,1202.46,1167.11,245785470,-31.01 (-2.59%)
10/04/2018,1198.12,1207.62,1211.34,1192.22,246566650,-6.21 (-0.52%)
09/04/2018,1204.33,1202.44,1207.45,1197.44,235805146,+4.37 (+0.36%)
06/04/2018,1199.96,1194.15,1202.59,1194.15,217719530,+6.79 (+0.57%)
05/04/2018,1193.17,1197.76,1199.15,1186.75,186567260,+1.63 (+0.14%)
04/04/2018,1191.54,1194.26,1200.71,1189.46,194006930,+3.25 (+0.27%)
03/04/2018,1188.29,1197,1199.93,1185.83,217626820,-8.32 (-0.70%)
02/04/2018,1196.61,1180.26,1196.61,1179.73,221037550,+22.15 (+1.89%)
30/03/2018,1174.46,1169.29,1175.36,1158.49,150318960,+7.43 (+0.64%)
29/03/2018,1167.03,1174.73,1176.45,1164.12,184950625,-5.21 (-0.44%)
28/03/2018,1172.24,1168.87,1179.18,1165.71,165131520,+0.51 (+0.04%)
27/03/2018,1171.73,1187.42,1187.42,1169.58,201305790,+0.51 (+0.04%)
26/03/2018,1171.22,1150.51,1176.95,1150.51,176032690,+17.63 (+1.53%)
23/03/2018,1153.59,1154.25,1157.2,1138.53,237107530,-18.77 (-1.60%)
22/03/2018,1172.36,1175.22,1180.44,1169.48,215497530,+3.00 (+0.26%)
21/03/2018,1169.36,1166.51,1172.31,1163.91,212812970,+9.97 (+0.86%)
20/03/2018,1159.39,1154.48,1166.33,1154.48,189756080,+0.17 (+0.01%)
19/03/2018,1159.22,1158.16,1165.63,1155.82,221555290,+9.03 (+0.79%)
16/03/2018,1150.19,1144.54,1152.52,1140.56,260196900,+11.43 (+1.00%)
15/03/2018,1138.76,1134.51,1140.74,1129.66,207105860,+0.67 (+0.06%)
14/03/2018,1138.09,1135.99,1142.88,1134.55,222436340,+4.78 (+0.42%)
13/03/2018,1133.31,1126.53,1133.31,1118.49,208112910,+7.02 (+0.62%)
12/03/2018,1126.29,1135.37,1135.48,1123.98,197146780,+2.88 (+0.26%)
09/03/2018,1123.41,1128.73,1135.02,1119.18,205512360,-0.74 (-0.07%)
08/03/2018,1124.15,1112.24,1126.35,1111.76,186579760,+11.89 (+1.07%)
07/03/2018,1112.26,1121.99,1126.67,1103.29,239942030,-8.03 (-0.72%)
06/03/2018,1120.29,1106.28,1120.29,1091.67,210241820,+26.81 (+2.45%)
05/03/2018,1093.48,1129.92,1132.69,1093.48,252795970,-27.73 (-2.47%)
02/03/2018,1121.21,1103.16,1121.91,1103.16,188043270,+5.42 (+0.49%)
01/03/2018,1115.79,1118.13,1129.3,1110.92,207156270,-5.75 (-0.51%)
28/02/2018,1121.54,1110.3,1129.89,1109.89,213347390,+1.93 (+0.17%)
27/02/2018,1119.61,1124.03,1124.03,1106.77,175305260,+5.08 (+0.46%)
26/02/2018,1114.53,1115.9,1127.57,1114.06,221574620,+11.68 (+1.06%)
23/02/2018,1102.85,1086.81,1102.85,1081.31,177049320,+26.82 (+2.49%)
22/02/2018,1076.03,1080.77,1091.62,1074.27,185011630,-11.12 (-1.02%)
21/02/2018,1087.15,1073.33,1092.65,1070.43,165043220,+27.42 (+2.59%)
13/02/2018,1059.73,1053.31,1060.48,1052.86,157958690,+17.94 (+1.72%)
12/02/2018,1041.79,1011.64,1041.79,1011.64,162098570,+37.85 (+3.77%)
09/02/2018,1003.94,991.09,1003.94,973.78,199516810,-19.31 (-1.89%)
08/02/2018,1023.25,1031.46,1039.61,1023.25,161025060,-17.30 (-1.66%)
07/02/2018,1040.55,1040.53,1048.54,1034.13,208749250,+28.95 (+2.86%)
06/02/2018,1011.6,1026.08,1026.08,983.06,364437550,-37.11 (-3.54%)
05/02/2018,1048.71,1089.62,1090.88,1048.71,248154720,-56.33 (-5.10%)
02/02/2018,1105.04,1098.66,1105.04,1091.06,172601930,+5.37 (+0.49%)
01/02/2018,1099.67,1111.74,1111.74,1090.25,233072190,-10.69 (-0.96%)
31/01/2018,1110.36,1112.23,1128.1,1104.98,312880930,-0.20 (-0.02%)
30/01/2018,1110.56,1099.98,1110.56,1092.44,287489730,+0.76 (+0.07%)
29/01/2018,1109.8,1121.78,1130.1,1109.8,263321700,-5.84 (-0.52%)
26/01/2018,1115.64,1119.78,1123.83,1103.06,261062660,+11.07 (+1.00%)
25/01/2018,1104.57,1098.44,1117.08,1098.44,445940510,+17.15 (+1.58%)
22/01/2018,1087.42,1066.86,1088.05,1066.61,246215500,+25.35 (+2.39%)
19/01/2018,1062.07,1054.33,1067.21,1053.37,279706010,+11.82 (+1.13%)
18/01/2018,1050.25,1028.76,1050.25,1020.01,256859550,+15.56 (+1.50%)
17/01/2018,1034.69,1061.98,1064.77,1034.69,294301610,-28.27 (-2.66%)
16/01/2018,1062.96,1059.36,1065.39,1052.43,294792490,-0.51 (-0.05%)
15/01/2018,1063.47,1049.91,1063.47,1043.15,256567310,+13.36 (+1.27%)
12/01/2018,1050.11,1050.17,1057.88,1046.38,320836070,+1.94 (+0.19%)
11/01/2018,1048.17,1037.03,1049.73,1031.13,288550670,+10.06 (+0.97%)
10/01/2018,1038.11,1034.64,1045.63,1033.01,341600970,+4.55 (+0.44%)
09/01/2018,1033.56,1027.14,1033.56,1017.86,290482980,+10.66 (+1.04%)
08/01/2018,1022.9,1011.36,1022.9,1004.89,236387900,+10.25 (+1.01%)
05/01/2018,1012.65,1020.34,1020.6,1010.65,267882440,-7.10 (-0.70%)
04/01/2018,1019.75,1009.37,1019.75,1009,235427380,+14.08 (+1.40%)
03/01/2018,1005.67,999.86,1010.21,998.41,212755670,+9.90 (+0.99%)
02/01/2018,995.77,986.05,996.18,984.34,173125210,+11.53 (+1.17%)
29/12/2017,984.24,978.39,990.1,976.33,180964800,+7.52 (+0.77%)
28/12/2017,976.72,970.63,978.65,967.73,143944680,+8.26 (+0.85%)
27/12/2017,968.46,969.72,972.6,965.18,177748110,+2.53 (+0.26%)
26/12/2017,965.93,960.32,965.93,957.24,134417650,+7.62 (+0.80%)
25/12/2017,958.31,954.28,958.57,952.41,116082960,+5.99 (+0.63%)
22/12/2017,952.32,947.54,952.7,945.18,146008550,+6.26 (+0.66%)
21/12/2017,946.06,949.45,957.56,946.06,146788730,-7.45 (-0.78%)
20/12/2017,953.51,945.12,958.82,945.12,174376230,+2.09 (+0.22%)
19/12/2017,951.42,961.03,963.01,951.25,206933350,-6.64 (-0.69%)
18/12/2017,958.06,945.9,958.06,945.9,226365940,+22.90 (+2.45%)
15/12/2017,935.16,933.63,939.57,932.96,229584110,-0.69 (-0.07%)
14/12/2017,935.85,925.51,936.29,923.99,154262610,+11.45 (+1.24%)
13/12/2017,924.4,932.05,932.48,922.97,127047580,-2.85 (-0.31%)
12/12/2017,927.25,927.67,931.12,895.73,225246300,+9.80 (+1.07%)
11/12/2017,917.45,930.17,936.93,917.45,170105480,-22.71 (-2.42%)
08/12/2017,940.16,938.41,944.75,930.29,153106250,+1.51 (+0.16%)
07/12/2017,938.65,950.23,954.24,932.68,162853390,-8.99 (-0.95%)
06/12/2017,947.64,950.21,950.72,932.64,225172150,-5.66 (-0.59%)
05/12/2017,953.3,972.28,974.8,953.3,237663970,-16.72 (-1.72%)
04/12/2017,970.02,962.47,972.53,962.47,253286410,+9.69 (+1.01%)
01/12/2017,960.33,952.76,960.33,952.76,204845390,+10.40 (+1.09%)
30/11/2017,949.93,956.17,960.11,949.93,225052010,-2.21 (-0.23%)
29/11/2017,952.14,943.46,952.14,940.4,206121930,+10.93 (+1.16%)
28/11/2017,941.21,939.1,943.45,933.59,323706840,+2.60 (+0.28%)
27/11/2017,938.61,933.38,947.06,931.29,225989050,+3.04 (+0.32%)
24/11/2017,935.57,930.52,937.54,924.65,199758010,+1.87 (+0.20%)
23/11/2017,933.7,938.31,943.15,927,205435150,+1.04 (+0.11%)
22/11/2017,932.66,921.13,932.66,921.13,181455380,+14.36 (+1.56%)
21/11/2017,918.3,907.51,929.89,907.51,207576000,+14.75 (+1.63%)
20/11/2017,903.55,890.34,903.55,889.55,145015010,+12.86 (+1.44%)
17/11/2017,890.69,893.99,898.11,886.86,168088500,-2.11 (-0.24%)
16/11/2017,892.8,880.17,892.8,880.17,169624640,+10.21 (+1.16%)
15/11/2017,882.59,877.65,884.83,876.6,162193450,+1.69 (+0.19%)
14/11/2017,880.9,881.15,884.14,874.74,168957930,+1.56 (+0.18%)
13/11/2017,879.34,871.7,879.34,871.7,189223330,+11.13 (+1.28%)
10/11/2017,868.21,859.91,869.37,859.24,150413680,+7.81 (+0.91%)
09/11/2017,860.4,862.38,864.2,858.16,142874820,+0.70 (+0.08%)
08/11/2017,859.7,853.15,863.07,852.32,147296730,+9.37 (+1.10%)
07/11/2017,850.33,850.2,854.6,847.88,150836950,+1.24 (+0.15%)
06/11/2017,849.09,846.12,849.09,843.76,128405430,+5.36 (+0.64%)
03/11/2017,843.73,833.16,843.73,831.58,149701990,+10.64 (+1.28%)
02/11/2017,833.09,842.19,849.53,833.09,174440020,-9.62 (-1.14%)
01/11/2017,842.71,838.75,842.88,838.01,154993610,+5.43 (+0.65%)
31/10/2017,837.28,844.27,845.93,837.28,159926430,-7.92 (-0.94%)
30/10/2017,845.2,842.92,849.3,842.92,162129150,+4.83 (+0.57%)
27/10/2017,840.37,829.15,840.37,828.45,125941130,+10.26 (+1.24%)
26/10/2017,830.11,829.94,834.67,823.92,166974910,-0.58 (-0.07%)
25/10/2017,830.69,826.08,830.69,822.83,160167014,+5.45 (+0.66%)
24/10/2017,825.24,818.08,825.24,814.92,141570200,+5.20 (+0.63%)
23/10/2017,820.04,826.25,827.24,818.81,194440930,-6.80 (-0.82%)
20/10/2017,826.84,827.93,833.57,826.84,175594060,-2.09 (-0.25%)
19/10/2017,828.93,828.89,831.61,825.5,143640120,+1.21 (+0.15%)
18/10/2017,827.72,829.43,831.15,826.72,183072810,-0.57 (-0.07%)
17/10/2017,828.29,819.51,828.29,819.43,162264680,+8.86 (+1.08%)
16/10/2017,819.43,821.54,823.85,819.43,149580780,-1.52 (-0.19%)
13/10/2017,820.95,814.6,820.95,814.2,141204400,+5.08 (+0.62%)
12/10/2017,815.87,814.43,818.44,813.72,136859420,+1.92 (+0.24%)
11/10/2017,813.95,811.2,815.11,811.2,163158300,+3.30 (+0.41%)
10/10/2017,810.65,808.43,810.65,806.3,135959126,+1.69 (+0.21%)
09/10/2017,808.96,809.61,810.75,806.78,90710071,+1.16 (+0.14%)
06/10/2017,807.8,805.7,808.13,803.81,106922275,+2.57 (+0.32%)
05/10/2017,805.23,806.56,810.54,805.22,130049115,-0.43 (-0.05%)
04/10/2017,805.66,797.39,805.66,797,100329413,+7.66 (+0.96%)
03/10/2017,798,803.98,804.39,795.05,134162476,-4.23 (-0.53%)
02/10/2017,802.23,805.29,808.09,801.7,101196300,-2.19 (-0.27%)
29/09/2017,804.42,805.07,808.77,804.42,124224690,-0.40 (-0.05%)
28/09/2017,804.82,803.1,810.35,803.1,161949260,+1.05 (+0.13%)
27/09/2017,803.77,803.32,805.04,801.74,142029330,-1.58 (-0.20%)
26/09/2017,805.35,806.4,806.84,801.66,155559280,-0.23 (-0.03%)
25/09/2017,805.58,806.9,807.64,802.23,126085700,-1.55 (-0.19%)
22/09/2017,807.13,805.15,808.16,803.94,150381610,+3.20 (+0.40%)
21/09/2017,803.93,805.29,806.52,802.6,130767410,-1.93 (-0.24%)
20/09/2017,805.86,806.88,807.51,803.33,137443940,-0.07 (-0.01%)
19/09/2017,805.93,807.41,810.13,805.87,160487610,-1.94 (-0.24%)
18/09/2017,807.87,808.51,809.39,805.37,167579320,+2.05 (+0.25%)
15/09/2017,805.82,803.35,805.82,802.08,142760690,-0.50 (-0.06%)
14/09/2017,806.32,803.34,807.29,803.23,139352800,+3.54 (+0.44%)
13/09/2017,802.78,802.85,804.38,800.39,139692830,+2.84 (+0.36%)
12/09/2017,799.94,795.53,801.01,794.88,133449030,+2.47 (+0.31%)
11/09/2017,797.47,801.21,805.44,797.47,138929970,-3.73 (-0.47%)
08/09/2017,801.2,797.98,802.9,797.82,122071810,+4.48 (+0.56%)
07/09/2017,796.72,793.61,798.58,792.77,143540810,+3.17 (+0.40%)
06/09/2017,793.55,792.16,793.82,788.89,144147770,+1.24 (+0.16%)
05/09/2017,792.31,790.26,794.46,787.8,153091050,+3.58 (+0.45%)
01/09/2017,788.73,784.42,789.19,784.18,137914410,+5.97 (+0.76%)
31/08/2017,782.76,779.19,785.78,778.19,191640520,+4.11 (+0.53%)
30/08/2017,778.65,774.31,778.65,773.85,193496470,+4.62 (+0.60%)
29/08/2017,774.03,773.91,777.11,773.87,255981300,-3.23 (-0.42%)
28/08/2017,777.26,771.81,777.26,770.51,240572610,+5.63 (+0.73%)
25/08/2017,771.63,769.07,771.63,768.57,218265430,+1.86 (+0.24%)
24/08/2017,769.77,766.48,771.65,764.64,208905050,+3.79 (+0.49%)
